Source,Target
138042735,352065555
138042735,354044681
138042735,357165157
138042735,359748728
138042735,360238746
138042735,360657675
138042735,361222641
138042735,361981135
138042735,364773892
138042735,369107572
138042735,370551781
138042735,372359965
138042735,372539198
138042735,375702041
138042735,376159763
138042735,376411815
138042735,376924992
138042735,381431404
138042735,381925209
138042735,382300559
138042735,382753875
138042735,386745117
138042735,387365407
138042735,388516058
138042735,388536317
138042735,388702508
138042735,400860047
138042735,403498967
138042735,403829061
138042735,406805757
138042735,407755654
138042735,413274437
138042735,415117859
138042735,418670818
138042735,422520891
138042735,423503267
138042735,428729600
138042735,432036006
138042735,432049329
138042735,432911084
138042735,433966177
138042735,437936538
138042735,439264936
138042735,441763680
138042735,442135424
138042735,449191829
138042735,452980356
138042735,453100069
138042735,454056905
138042735,458489965
138042735,465074224
138042735,467797191
138042735,471160873
138042735,472879431
138042735,473411095
138042735,478054528
138042735,479693548
138042735,482966548
138042735,483175556
138042735,485034478
138042735,485114055
138042735,486886133
138042735,489487988
138042735,490599382
138042735,492213766
138042735,492878269
138042735,498299398
138042735,500603437
138042735,505956938
138042735,506470980
138042735,508682229
138042735,509204382
138042735,512395964
138042735,513162530
138042735,515923875
138042735,519861262
138042735,521365382
138042735,522811859
138042735,523782625
138042735,524976261
138042735,527062143
138042735,527582298
138042735,530582205
138042735,536074848
138042735,539466919
138042735,540085404
138042735,540547583
138042735,540849202
138042735,542771469
138042735,545393999
138042735,546367056
138042735,546650704
138042735,546790088
138042735,547310274
138042735,549913988
138042735,550017511
138042735,551029131
138042735,551042216
138042735,551993380
138042735,552056953
138042735,556630605
138042735,556702055
138042735,560209721
138042735,560931521
138042735,570560176
138042735,572686152
138042735,574388133
138042735,574772725
138042735,578163027
138042735,578385739
138042735,583483632
138042735,584440148
138042735,591860192
138042735,595445936
138042735,596754486
138042735,607819004
138042735,610132923
138042735,617684782
138042735,620370707
138042735,621116163
138042735,622653976
138042735,626206483
138042735,632061560
138042735,632891938
138042735,635536655
138042735,638218364
138042735,640539551
138042735,646750323
138042735,647270888
138042735,648446506
138042735,651145668
138042735,656806880
138042735,662806905
138042735,667038383
138042735,670158024
138042735,670677421
138042735,689060605
138042735,690089281
138042735,696954066
138042735,697174575
138042735,697399598
138042735,700567871
138042735,704553657
138042735,711646848
138042735,713373678
138042735,714486577
138042735,752016175
138042735,752719613
138042735,752997097
138042735,757138419
138042735,760556892
138042735,783434570
138042735,785605092
138042735,793830066
138042735,812046905
138042735,817247773
138042735,819924696
138042735,824299487
138042735,830370154
138042735,832190258
138042735,835883110
138042735,855987959
138042735,862087638
138042735,867053250
138042735,867903369
138042735,327745229
138042735,329071503
138042735,20123175
138042735,26603814
138042735,29732557
138042735,37085887
138042735,53390834
138042735,63435016
138042735,72746652
138042735,72903320
138042735,76286223
138042735,78344325
138042735,83955717
138042735,86932514
138042735,89186525
138042735,89635005
138042735,93909666
138042735,98054531
138042735,102954811
138042735,105304870
138042735,107910037
138042735,108720791
138042735,112085041
138042735,112337155
138042735,114630777
138042735,117900972
138042735,118527895
138042735,119402709
138042735,119616992
138042735,120392599
138042735,122654483
138042735,123513819
138042735,124244192
138042735,125401312
138042735,125554793
138042735,126855676
138042735,130040234
138042735,132748140
138042735,132959076
138042735,133772395
138042735,133906894
138042735,134782640
138042735,138042735
138042735,138048172
138042735,138169106
138042735,138475800
138042735,138981400
138042735,139068288
138042735,140724386
138042735,141104218
138042735,142338825
138042735,142641106
138042735,143049722
138042735,144226171
138042735,144718500
138042735,144816537
138042735,145233441
138042735,145437057
138042735,145462308
138042735,148117714
138042735,148326403
138042735,148500570
138042735,148897940
138042735,151374954
138042735,152772872
138042735,152852484
138042735,153443704
138042735,153612280
138042735,154045052
138042735,154104759
138042735,154671376
138042735,154894885
138042735,155161638
138042735,155181067
138042735,155825680
138042735,157922350
138042735,158010903
138042735,159065390
138042735,159457055
138042735,160321787
138042735,160331618
138042735,161317502
138042735,162117446
138042735,163682454
138042735,163952295
138042735,165488854
138042735,166804982
138042735,166921712
138042735,167712516
138042735,170155343
138042735,171308167
138042735,171582599
138042735,172680901
138042735,173607440
138042735,174062027
138042735,174802038
138042735,175526301
138042735,175699843
138042735,176720039
138042735,176836407
138042735,177349095
138042735,177469621
138042735,177619212
138042735,180291033
138042735,182122064
138042735,182801443
138042735,184058517
138042735,186086523
138042735,186324379
138042735,188879711
138042735,188934019
138042735,189062044
138042735,190233636
138042735,190396709
138042735,190816884
138042735,191090137
138042735,191306888
138042735,191635102
138042735,192386423
138042735,193889227
138042735,194413876
138042735,194777386
138042735,195086365
138042735,196611763
138042735,197555753
138042735,197557395
138042735,197811802
138042735,199317792
138042735,200580381
138042735,201063982
138042735,203138992
138042735,204859259
138042735,206422285
138042735,209623571
138042735,210801755
138042735,210891979
138042735,213226981
138042735,214788318
138042735,219534454
138042735,220292401
138042735,221418236
138042735,221636012
138042735,222291002
138042735,224243450
138042735,224672605
138042735,225273642
138042735,226503740
138042735,226929295
138042735,227123605
138042735,228457411
138042735,229674419
138042735,230582966
138042735,231094638
138042735,231540856
138042735,232902216
138042735,232904706
138042735,233987095
138042735,236044957
138042735,236865878
138042735,241606362
138042735,247392522
138042735,253520847
138042735,254004508
138042735,256883985
138042735,257926737
138042735,260483775
138042735,260859883
138042735,261217177
138042735,264618685
138042735,268072645
138042735,268287334
138042735,268345387
138042735,271847401
138042735,272342245
138042735,272936366
138042735,273889190
138042735,275140064
138042735,275393350
138042735,277776687
138042735,277964514
138042735,282060410
138042735,284153910
138042735,288941787
138042735,289992123
138042735,291579149
138042735,295747361
138042735,297213010
138042735,300490117
138042735,304146621
138042735,304595011
138042735,305782650
138042735,309263179
138042735,309349924
138042735,309373031
138042735,310267234
138042735,311234838
138042735,311852637
138042735,313354035
138042735,316092889
138042735,323663061
138042735,326147463
138042735,327697363
138042735,327779059
138042735,330598360
138042735,330971769
138042735,332592199
138042735,332741715
138042735,347982992
138042735,351282167
138042735,359528635
138042735,362413599
138042735,362727788
138042735,366154311
138042735,368098561
138042735,371855767
138042735,375024598
138042735,378118025
138042735,384299769
138042735,384526609
138042735,400044671
138042735,401821936
138042735,402070347
138042735,404415981
138042735,412609542
138042735,413688065
138042735,418583763
138042735,424330941
138042735,426132894
138042735,426539393
138042735,428837619
138042735,436971779
138042735,440394127
138042735,446861878
138042735,452028173
138042735,453848019
138042735,466874958
138042735,484252308
138042735,491829146
138042735,492628134
138042735,510632331
138042735,513353863
138042735,517256116
138042735,524671842
138042735,531438119
138042735,547646019
138042735,548114222
138042735,548953125
138042735,549553097
138042735,549681187
138042735,556322363
138042735,556443970
138042735,561775686
138042735,572016147
138042735,599781750
138042735,607564466
138042735,622444183
138042735,635730916
138042735,637553536
138042735,647822438
138042735,670158024
138042735,866246930
138042735,335094338
138042735,343562750
138042735,351190332
138042735,298351
138042735,1204466
138042735,2369023
138042735,3753311
138042735,5831796
138042735,7176732
138042735,8255507
138042735,8758873
138042735,10666899
138042735,10931892
138042735,11144334
138042735,17112036
138042735,18720465
138042735,21187480
138042735,21377870
138042735,24427589
138042735,24633368
138042735,24938005
138042735,30541623
138042735,31099664
138042735,34225600
138042735,38596813
138042735,41687825
138042735,42205717
138042735,58424383
138042735,59526846
138042735,78568230
138042735,81621024
138042735,84335192
138042735,84977605
138042735,87661336
138042735,88569327
138042735,89837767
138042735,94642681
138042735,105177728
138042735,115896765
138042735,116685054
138042735,118709908
138042735,133970694
138042735,137492908
138042735,137869852
138042735,138042735
138042735,140157548
138042735,144915038
138042735,150965349
138042735,152026570
138042735,152625251
138042735,155708888
138042735,163460186
138042735,178728261
138042735,189221032
138042735,192812390
138042735,205040361
138042735,205479470
138042735,205898430
138042735,205899730
138042735,208881786
138042735,213603804
138042735,221062817
138042735,227365194
138042735,236884201
138042735,238785887
138042735,243285860
138042735,247422006
138042735,248649061
138042735,251406051
138042735,256397706
138042735,257193247
138042735,260278423
138042735,260844600
138042735,262013777
138042735,265705246
138042735,265982286
138042735,266432062
138042735,266983391
138042735,267717618
138042735,280139457
138042735,290624592
138042735,295849170
138042735,300240985
138042735,304641756
138042735,307685077
138042735,329932370
138042735,333079361
138042735,336183645
138042735,341335144
138042735,342040003
138042735,350029498
138042735,352184992
138042735,353972735
138042735,355652099
138042735,355710437
138042735,377596688
138042735,378978090
138042735,381278270
138042735,386957828
138042735,387495129
138042735,392004839
138042735,403192950
138042735,406159741
138042735,421646896
138042735,431707133
138042735,441377618
138042735,447736054
138042735,448593608
138042735,456437369
138042735,463380084
138042735,477126517
138042735,477312234
138042735,481827008
138042735,508681655
138042735,510618950
138042735,518273372
138042735,525782407
138042735,536509025
138042735,538060969
138042735,547880052
138042735,551916629
138042735,561103100
138042735,575071031
138042735,597876432
138042735,646652531
138042735,666193694
138042735,669532234
138042735,719918624
138042735,724607557
138042735,734588513
138042735,751425376
138042735,757727820
138042735,785645200
138042735,803619121
138042735,807047455
138042735,351282167
138042735,353680536
138042735,375234445
138042735,382300559
138042735,387365407
138042735,2626480
138042735,3722035
138042735,3887616
138042735,21714173
138042735,29608166
138042735,38127008
138042735,53593848
138042735,62140177
138042735,65533837
138042735,78913320
138042735,81953912
138042735,85559047
138042735,86893362
138042735,93560786
138042735,96154991
138042735,104111155
138042735,106227876
138042735,112337155
138042735,115073450
138042735,115406049
138042735,115982634
138042735,117885331
138042735,118374011
138042735,118898721
138042735,120843623
138042735,123863704
138042735,124383036
138042735,130523729
138042735,131016717
138042735,131822491
138042735,131839690
138042735,132007596
138042735,132787421
138042735,133176239
138042735,133300042
138042735,136163814
138042735,136932635
138042735,137175919
138042735,137727030
138042735,137950267
138042735,138042735
138042735,138058928
138042735,138917133
138042735,140066589
138042735,141608552
138042735,141968825
138042735,142812204
138042735,146994387
138042735,147770982
138042735,150965349
138042735,151685911
138042735,152693394
138042735,152793425
138042735,153554482
138042735,154112295
138042735,154525493
138042735,155235661
138042735,155419564
138042735,157304733
138042735,158402774
138042735,160742620
138042735,161317502
138042735,161993040
138042735,162835956
138042735,164800511
138042735,164875396
138042735,165233867
138042735,165250957
138042735,165473196
138042735,166034604
138042735,168395678
138042735,168439423
138042735,168724198
138042735,169523886
138042735,169765234
138042735,170281300
138042735,170670495
138042735,171124307
138042735,171541122
138042735,171622539
138042735,172273716
138042735,172598468
138042735,173109356
138042735,173546870
138042735,175526532
138042735,176829355
138042735,176918795
138042735,177086669
138042735,177412031
138042735,178116617
138042735,180749691
138042735,181601449
138042735,182097324
138042735,182205021
138042735,183622508
138042735,184055055
138042735,184780179
138042735,185167801
138042735,185797356
138042735,187870205
138042735,188213257
138042735,189065300
138042735,189989201
138042735,191670094
138042735,193157700
138042735,194085965
138042735,194987769
138042735,197008329
138042735,199320573
138042735,199677361
138042735,202101592
138042735,203157234
138042735,204584918
138042735,205899584
138042735,206163706
138042735,206571212
138042735,208872691
138042735,209026740
138042735,210140477
138042735,211694044
138042735,212432397
138042735,213352255
138042735,215761778
138042735,217301250
138042735,217333405
138042735,218176334
138042735,218503610
138042735,219172739
138042735,220060679
138042735,221062817
138042735,221226858
138042735,222844784
138042735,225340857
138042735,226333336
138042735,228708384
138042735,228733132
138042735,228823069
138042735,230297252
138042735,231766983
138042735,234693078
138042735,234836585
138042735,236016850
138042735,239651018
138042735,241239358
138042735,247651379
138042735,249363296
138042735,252580751
138042735,252668791
138042735,253260619
138042735,256971252
138042735,260594716
138042735,261707268
138042735,261754982
138042735,264190896
138042735,266496170
138042735,266965173
138042735,268687770
138042735,269093350
138042735,272390022
138042735,272799172
138042735,273877187
138042735,277389716
138042735,277402708
138042735,277652860
138042735,282505332
138042735,283074519
138042735,283242641
138042735,283367645
138042735,283499773
138042735,285382844
138042735,285650038
138042735,285983308
138042735,286643784
138042735,289449918
138042735,289482837
138042735,290399077
138042735,292321191
138042735,292389621
138042735,293646357
138042735,295511556
138042735,299743709
138042735,304608922
138042735,304919657
138042735,305711780
138042735,311059750
138042735,312836862
138042735,313486603
138042735,321327346
138042735,322590179
138042735,323039165
138042735,324972082
138042735,325383606
138042735,331625429
138042735,333587150
138042735,335094338
138042735,335214101
138042735,338274833
138042735,345207457
138042735,350321982
138042735,351689756
138042735,355271546
138042735,356708895
138042735,358342958
138042735,359988943
138042735,362380880
138042735,364113889
138042735,365699699
138042735,368064702
138042735,372088753
138042735,372826139
138042735,375234445
138042735,375234927
138042735,382300559
138042735,386858511
138042735,388019923
138042735,388574318
138042735,388742200
138042735,395099305
138042735,399087348
138042735,399982495
138042735,401179590
138042735,401771021
138042735,407012393
138042735,409465168
138042735,411996778
138042735,422743486
138042735,422814692
138042735,423169730
138042735,423393064
138042735,424658034
138042735,426999027
138042735,429337133
138042735,434141769
138042735,436436927
138042735,439150056
138042735,439264936
138042735,445586019
138042735,450000269
138042735,452980356
138042735,454177788
138042735,454769196
138042735,456033330
138042735,462484947
138042735,462592945
138042735,464074795
138042735,464953389
138042735,465167234
138042735,468593117
138042735,470252021
138042735,470370803
138042735,470575742
138042735,470741558
138042735,470932618
138042735,472197162
138042735,473721383
138042735,477414767
138042735,483768047
138042735,489858743
138042735,493272874
138042735,496093917
138042735,502996921
138042735,506251828
138042735,509218209
138042735,511938825
138042735,519089250
138042735,520323822
138042735,521804923
138042735,521880070
138042735,521920526
138042735,523342349
138042735,527771015
138042735,528968368
138042735,529621441
138042735,530016792
138042735,532677895
138042735,538079625
138042735,538891591
138042735,543799946
138042735,543932186
138042735,545658678
138042735,547758829
138042735,552111961
138042735,564573884
138042735,567204185
138042735,580965240
138042735,597525366
138042735,601535860
138042735,602972036
138042735,610221451
138042735,611973591
138042735,612276288
138042735,627451605
138042735,629827938
138042735,641556132
138042735,644707410
138042735,653741261
138042735,664205979
138042735,670246264
138042735,675425592
138042735,686337571
138042735,689720578
138042735,701920283
138042735,713842136
138042735,728742841
138042735,757146212
138042735,759829955
138042735,764905920
138042735,766754707
138042735,775229340
138042735,779041910
138042735,792264074
138042735,799600487
138042735,409848477
138042735,3899482
138042735,38595716
138042735,39655743
138042735,134972948
138042735,137662336
138042735,138042735
138042735,155673463
138042735,157845872
138042735,160810674
138042735,161859580
138042735,162009183
138042735,163153512
138042735,175277179
138042735,176918795
138042735,178512758
138042735,180059450
138042735,181715107
138042735,185149795
138042735,185167801
138042735,185277027
138042735,185489032
138042735,187534519
138042735,194638345
138042735,202081733
138042735,212780784
138042735,212952787
138042735,217777027
138042735,219113004
138042735,219378995
138042735,221062817
138042735,225138302
138042735,231464025
138042735,235584380
138042735,236257560
138042735,237764479
138042735,246611239
138042735,246641460
138042735,249176494
138042735,249227843
138042735,250897874
138042735,251894097
138042735,256134193
138042735,268149278
138042735,279284170
138042735,288708651
138042735,290398405
138042735,292177825
138042735,292269882
138042735,293240283
138042735,296250385
138042735,297900802
138042735,299967802
138042735,306318075
138042735,309440615
138042735,313777552
138042735,321092572
138042735,322342987
138042735,323007896
138042735,324039432
138042735,324224974
138042735,326758945
138042735,331494259
138042735,335053755
138042735,342579935
138042735,343383201
138042735,343462264
138042735,347053860
138042735,347996476
138042735,370138422
138042735,373195232
138042735,382281214
138042735,382300559
138042735,415616091
138042735,435935009
138042735,438445813
138042735,461923080
138042735,471604746
138042735,475026285
138042735,475372228
138042735,476920566
138042735,485263027
138042735,499455590
138042735,500071275
138042735,500155858
138042735,527735027
138042735,531467015
138042735,553284012
138042735,562845931
138042735,563464518
138042735,575986717
138042735,582286081
138042735,583635747
138042735,589551731
138042735,593173330
138042735,605370010
138042735,631520061
138042735,643395111
138042735,653557126
138042735,682460935
138042735,717109704
138042735,415117859
138042735,420844248
138042735,308285
138042735,403924
138042735,1243577
138042735,1595810
138042735,4551361
138042735,4879411
138042735,5499629
138042735,7428070
138042735,9101868
138042735,15241219
138042735,15348670
138042735,16265311
138042735,17445155
138042735,20621358
138042735,21775709
138042735,22319466
138042735,25712766
138042735,28745912
138042735,31214942
138042735,31324303
138042735,41248051
138042735,42719892
138042735,46007402
138042735,49635551
138042735,52826268
138042735,53153340
138042735,59604266
138042735,62903756
138042735,63053474
138042735,63230719
138042735,63315186
138042735,64929689
138042735,66284049
138042735,66366021
138042735,67279761
138042735,70208508
138042735,70704708
138042735,71551012
138042735,77570174
138042735,78496739
138042735,79399872
138042735,80030441
138042735,81829916
138042735,89570585
138042735,90454786
138042735,90616742
138042735,90701348
138042735,91165134
138042735,94295270
138042735,94662576
138042735,95039419
138042735,101586670
138042735,104023581
138042735,105247193
138042735,105887951
138042735,112228824
138042735,112812108
138042735,113575372
138042735,115966896
138042735,116523561
138042735,118778820
138042735,120597374
138042735,121169620
138042735,121708252
138042735,129544500
138042735,131872077
138042735,132041217
138042735,132225260
138042735,132904874
138042735,134482728
138042735,135776623
138042735,136035663
138042735,136740738
138042735,137023142
138042735,137464049
138042735,138000876
138042735,138042735
138042735,138461049
138042735,138550828
138042735,139193320
138042735,140259240
138042735,140677809
138042735,140872624
138042735,141256887
138042735,142040343
138042735,142366051
138042735,142373068
138042735,142596786
138042735,143675203
138042735,144202559
138042735,145445789
138042735,146710348
138042735,146789175
138042735,147324132
138042735,148945592
138042735,149077735
138042735,150404148
138042735,151054489
138042735,151140931
138042735,152159117
138042735,153166968
138042735,153915767
138042735,154043905
138042735,154207480
138042735,154437097
138042735,157047175
138042735,158741955
138042735,158761424
138042735,158958270
138042735,160031688
138042735,160600374
138042735,161601942
138042735,162600718
138042735,163727915
138042735,163785480
138042735,164901184
138042735,165685891
138042735,166041817
138042735,166192020
138042735,168216289
138042735,168750148
138042735,168758770
138042735,170790818
138042735,172108998
138042735,172330842
138042735,172717847
138042735,173190632
138042735,173358814
138042735,175982901
138042735,177251445
138042735,177331003
138042735,177573673
138042735,177665283
138042735,179448234
138042735,180825547
138042735,180910462
138042735,181281068
138042735,182782760
138042735,183916474
138042735,184005005
138042735,186771922
138042735,187629434
138042735,187664895
138042735,189652247
138042735,190008749
138042735,190166803
138042735,191358933
138042735,191917007
138042735,192041917
138042735,192396281
138042735,193110590
138042735,193241951
138042735,193396538
138042735,193558739
138042735,193660117
138042735,194480153
138042735,194540901
138042735,195265210
138042735,195324217
138042735,195912040
138042735,196328058
138042735,196677988
138042735,198884076
138042735,200246222
138042735,200876656
138042735,201334790
138042735,202007617
138042735,202312360
138042735,203419484
138042735,204835819
138042735,205731528
138042735,206355068
138042735,207077260
138042735,207114279
138042735,207734251
138042735,207759764
138042735,208049961
138042735,208974119
138042735,209294263
138042735,209707246
138042735,210264401
138042735,211349904
138042735,211680155
138042735,211880603
138042735,212086287
138042735,212213642
138042735,212455319
138042735,212720747
138042735,212808246
138042735,215310374
138042735,215812713
138042735,216938014
138042735,217282035
138042735,217822312
138042735,219572242
138042735,220006493
138042735,220652513
138042735,220663883
138042735,220774137
138042735,220840575
138042735,222266923
138042735,222411387
138042735,222552094
138042735,223639369
138042735,224046851
138042735,224946659
138042735,225075779
138042735,225573724
138042735,226050465
138042735,226953457
138042735,227210972
138042735,228212240
138042735,229223654
138042735,229320084
138042735,229404645
138042735,229520034
138042735,229621881
138042735,229738232
138042735,229997648
138042735,230057171
138042735,230359425
138042735,230615004
138042735,230877593
138042735,233414584
138042735,235466286
138042735,238598315
138042735,240592651
138042735,240831091
138042735,241080597
138042735,242898364
138042735,243229870
138042735,244097922
138042735,244767046
138042735,246210474
138042735,247039885
138042735,247435771
138042735,247660398
138042735,247947205
138042735,249162214
138042735,250253987
138042735,252985138
138042735,253111486
138042735,253220408
138042735,253634987
138042735,255314512
138042735,255566012
138042735,256350834
138042735,256427757
138042735,257142632
138042735,257347019
138042735,257652011
138042735,258923804
138042735,260029411
138042735,261129840
138042735,261410731
138042735,262639282
138042735,262889017
138042735,263843082
138042735,266499291
138042735,266549632
138042735,267836097
138042735,269200769
138042735,270049261
138042735,270705222
138042735,272596847
138042735,272699337
138042735,273198986
138042735,275356379
138042735,275567668
138042735,275629484
138042735,275827349
138042735,278415495
138042735,278731522
138042735,278922969
138042735,280789108
138042735,280926568
138042735,283943536
138042735,285198397
138042735,285793065
138042735,286650020
138042735,287252891
138042735,288792270
138042735,289704284
138042735,290270190
138042735,291251564
138042735,291260389
138042735,291594072
138042735,292913011
138042735,295511014
138042735,297108792
138042735,297935699
138042735,298364157
138042735,298590393
138042735,298811974
138042735,298937233
138042735,300508012
138042735,308410991
138042735,309379728
138042735,311434056
138042735,311888382
138042735,312304973
138042735,312787737
138042735,314508184
138042735,319616988
138042735,320817401
138042735,326351070
138042735,326834341
138042735,326851226
138042735,328463688
138042735,336621463
138042735,341008679
138042735,341256551
138042735,341726945
138042735,341851617
138042735,342347986
138042735,342407986
138042735,345147748
138042735,347306238
138042735,348178775
138042735,349264343
138042735,352524491
138042735,353780735
138042735,354136067
138042735,355443827
138042735,356309251
138042735,356330842
138042735,356472653
138042735,356487115
138042735,357935889
138042735,361264820
138042735,362500371
138042735,368575218
138042735,373173622
138042735,377648578
138042735,378231669
138042735,380987843
138042735,382089384
138042735,386407377
138042735,387745131
138042735,388926185
138042735,391415638
138042735,391701254
138042735,406602471
138042735,408943240
138042735,410244661
138042735,410365918
138042735,416704532
138042735,416936662
138042735,418331637
138042735,421664084
138042735,422725174
138042735,422784823
138042735,428419430
138042735,428618005
138042735,429308814
138042735,431391845
138042735,432543156
138042735,435377142
138042735,439829739
138042735,439918105
138042735,440457545
138042735,441407947
138042735,442298758
138042735,448456154
138042735,450732254
138042735,451841573
138042735,455072712
138042735,455973969
138042735,458487312
138042735,458693911
138042735,467807641
138042735,469864790
138042735,480033574
138042735,481214672
138042735,487872699
138042735,488537721
138042735,493743100
138042735,514411297
138042735,524633827
138042735,537551961
138042735,554071795
138042735,567167713
138042735,574557282
138042735,574924729
138042735,583180767
138042735,589870336
138042735,596322069
138042735,599547050
138042735,637855789
138042735,646007916
138042735,649074908
138042735,653461079
138042735,670349025
138042735,687391756
138042735,694068548
138042735,701198491
138042735,718854368
138042735,720441326
138042735,721075763
138042735,731303126
138042735,747363057
138042735,748414120
138042735,818120183
138042735,830574365
138042735,841014081
138042735,444875452
138042735,470370803
138042735,227001
138042735,2626480
138042735,2952028
138042735,4883730
138042735,6145940
138042735,12417947
138042735,23828543
138042735,27913142
138042735,45563545
138042735,49551580
138042735,56170021
138042735,59748372
138042735,61870375
138042735,82820734
138042735,97561423
138042735,100024989
138042735,102435176
138042735,108506128
138042735,113480377
138042735,115406049
138042735,115982634
138042735,124656712
138042735,130523729
138042735,130741000
138042735,131016717
138042735,131628399
138042735,132007596
138042735,132745159
138042735,135255624
138042735,137175919
138042735,138042735
138042735,141608552
138042735,144648176
138042735,145781264
138042735,146994387
138042735,147770982
138042735,148435217
138042735,152688535
138042735,152793425
138042735,155235661
138042735,155419564
138042735,156468839
138042735,156614715
138042735,156950587
138042735,157282809
138042735,159341545
138042735,159750129
138042735,160702816
138042735,160789653
138042735,161317502
138042735,161885559
138042735,162273848
138042735,163122311
138042735,166034604
138042735,167035550
138042735,168439423
138042735,169054014
138042735,169765234
138042735,169949957
138042735,171635340
138042735,172273716
138042735,173893537
138042735,174258915
138042735,175278326
138042735,176465844
138042735,176829355
138042735,177412031
138042735,178116617
138042735,181146348
138042735,181625220
138042735,181731475
138042735,182372534
138042735,186264488
138042735,188589629
138042735,189283491
138042735,193157700
138042735,193868027
138042735,194085965
138042735,196722573
138042735,201837168
138042735,205899584
138042735,208642627
138042735,210140477
138042735,212731063
138042735,215770256
138042735,220070117
138042735,221172231
138042735,222108654
138042735,222384738
138042735,227050488
138042735,227061821
138042735,228823069
138042735,229130064
138042735,229800817
138042735,230297252
138042735,230724983
138042735,233668859
138042735,234695030
138042735,236896985
138042735,236969187
138042735,238678948
138042735,241298025
138042735,242745308
138042735,249363296
138042735,253260619
138042735,259040530
138042735,260034633
138042735,277402708
138042735,281325478
138042735,283367645
138042735,289952513
138042735,292321191
138042735,298071459
138042735,301718077
138042735,305160060
138042735,306637823
138042735,307577030
138042735,315403639
138042735,316772132
138042735,320970853
138042735,323353648
138042735,326122125
138042735,328265878
138042735,331120341
138042735,333587150
138042735,335094338
138042735,343983596
138042735,357602456
138042735,361785114
138042735,362380880
138042735,365699699
138042735,375234445
138042735,379941740
138042735,382300559
138042735,386465796
138042735,387365407
138042735,388019923
138042735,388536317
138042735,388574318
138042735,397088891
138042735,399087348
138042735,403172485
138042735,407012393
138042735,422743486
138042735,422814692
138042735,442566968
138042735,447694446
138042735,448118872
138042735,456148395
138042735,463524761
138042735,464074795
138042735,469704559
138042735,484023568
138042735,506251828
138042735,508748262
138042735,513951212
138042735,515003438
138042735,516135891
138042735,518533006
138042735,519059013
138042735,521880070
138042735,528940640
138042735,534347362
138042735,555796669
138042735,562103160
138042735,563599965
138042735,605836273
138042735,606730271
138042735,610991472
138042735,735669978
138042735,753967926
138042735,483768047
138042735,491490473
138042735,2139562
138042735,2626480
138042735,3025288
138042735,5402047
138042735,5519970
138042735,6842270
138042735,8584480
138042735,11134063
138042735,15374274
138042735,21714173
138042735,26405910
138042735,27493919
138042735,27798016
138042735,29608166
138042735,30028779
138042735,30302979
138042735,30515898
138042735,30516559
138042735,33235971
138042735,33847432
138042735,34547861
138042735,38080115
138042735,40327951
138042735,42006602
138042735,43360597
138042735,52887184
138042735,53078026
138042735,57051167
138042735,57678762
138042735,65559419
138042735,67560446
138042735,67834982
138042735,70353334
138042735,71126235
138042735,72112429
138042735,72618301
138042735,77713657
138042735,78876938
138042735,80621978
138042735,83389891
138042735,95651193
138042735,102910299
138042735,105104867
138042735,133906894
138042735,136822907
138042735,138042735
138042735,139464941
138042735,141608552
138042735,142686780
138042735,143553302
138042735,144648176
138042735,144727245
138042735,145371375
138042735,147056397
138042735,147081356
138042735,147458554
138042735,148339914
138042735,148435217
138042735,150965349
138042735,153237129
138042735,153954271
138042735,154514799
138042735,155448984
138042735,155670432
138042735,158988907
138042735,160742620
138042735,163122311
138042735,164770682
138042735,166034604
138042735,169332373
138042735,169598381
138042735,173585069
138042735,174491848
138042735,174508645
138042735,182097324
138042735,182880582
138042735,186801633
138042735,188335070
138042735,188431112
138042735,189368970
138042735,190436597
138042735,193032630
138042735,193157700
138042735,193523835
138042735,194085965
138042735,200420495
138042735,202272717
138042735,203301521
138042735,203401926
138042735,205307774
138042735,208671128
138042735,210797231
138042735,216318100
138042735,221893253
138042735,228823069
138042735,229406293
138042735,229553150
138042735,230166402
138042735,230554383
138042735,232884737
138042735,236254913
138042735,237033412
138042735,243944367
138042735,249363296
138042735,250357026
138042735,251568274
138042735,252895808
138042735,253982828
138042735,255178701
138042735,270459574
138042735,271696272
138042735,272121944
138042735,272500041
138042735,276048452
138042735,277964514
138042735,278852524
138042735,283367645
138042735,284343382
138042735,287048221
138042735,297041092
138042735,305332049
138042735,307193622
138042735,314015084
138042735,314455213
138042735,315836615
138042735,317193916
138042735,318951966
138042735,319443087
138042735,319904603
138042735,320647191
138042735,321595272
138042735,321926443
138042735,322347980
138042735,322732066
138042735,323368848
138042735,326400158
138042735,326896817
138042735,327745229
138042735,327923009
138042735,328265878
138042735,330063424
138042735,331644191
138042735,336058981
138042735,337790686
138042735,339315046
138042735,340759924
138042735,341362056
138042735,341428584
138042735,342007650
138042735,343000888
138042735,343211614
138042735,350232910
138042735,355605573
138042735,357349049
138042735,359365604
138042735,366681871
138042735,367724778
138042735,380456616
138042735,384964647
138042735,399417070
138042735,411063999
138042735,426903187
138042735,456178992
138042735,463310977
138042735,463317708
138042735,464289566
138042735,465074224
138042735,479045665
138042735,484905614
138042735,485898718
138042735,489508980
138042735,497508710
138042735,521379316
138042735,538079250
138042735,540925192
138042735,543932186
138042735,547583809
138042735,554229827
138042735,566629021
138042735,569155525
138042735,573920792
138042735,576991459
138042735,577000828
138042735,578322795
138042735,588139922
138042735,588891487
138042735,595918789
138042735,601934472
